Tweet,Matched Keywords,Date,User,Source,Tweet ID,Tweet URL
Here’s the latest on the 2020 presidential race and what to watch today https://t.co/bsA0Zx3aj5 via @bpolitics,,2020-02-21 13:51:03,PMIA7,Twitter Web Client,1230852436262359041,https://twitter.com/statuses/1230852436262359041
Bloomberg's messy first debate draws record ratings https://t.co/6fl5MQI2Ii https://t.co/PjjR0YDWdA,bloomberg,2020-02-21 13:51:03,digimmerce,dlvr.it,1230852436870324226,https://twitter.com/statuses/1230852436870324226
Sleazy Fauxchahontas claims she can get stuff done - but she cannot win the primary with a plurality. WHICH means her claims of getting things done are FAKE NEWS. LIAR!,,2020-02-21 13:51:03,TheFinalVerdic1,Twitter Web App,1230852437600350208,https://twitter.com/statuses/1230852437600350208
"I will say that... 
Supporters abandoning Tulsi Gabbard for Amy Klobuchar is strange... at least the reasons I got were strange. 

The whole thing was just dramatic. I don’t have time for that. #Tulsi2020","klobuchar, gabbard",2020-02-21 13:51:03,couragelmao,Twitter for iPhone,1230852437734354944,https://twitter.com/statuses/1230852437734354944
elizabeth warren is a fraud,warren,2020-02-21 13:51:03,PaulSorrentino3,Twitter Web App,1230852437713571846,https://twitter.com/statuses/1230852437713571846
@hragv Poll: Trump edges out every top Democratic candidate except Sanders in 2020 matchups https://t.co/6ZOImtOuNx,sanders,2020-02-21 13:51:03,twinkletwink,Twitter Web App,1230852437872959488,https://twitter.com/statuses/1230852437872959488
@RealJamesWoods Bloomberg reporting neutrally,bloomberg,2020-02-21 13:51:04,mariesarasota,Twitter for Android,1230852438980251649,https://twitter.com/statuses/1230852438980251649
should be interesting,,2020-02-21 13:51:04,chabudot,Twitter Web App,1230852439953141760,https://twitter.com/statuses/1230852439953141760
"@brycetache If everyone is concerned about Russin collusion, why are alot of people supporting communist and socialist Bearine Sanders? Talk about Russian collusion.",sanders,2020-02-21 13:51:04,KenCape,Twitter for Android,1230852440125247489,https://twitter.com/statuses/1230852440125247489
Bloomberg to troll Trump with billboards during Phoenix and Las Vegas visits: report https://t.co/qWGtG43CK5 https://t.co/GA5oXyiqcm https://t.co/QnTWfvr2mq,bloomberg,2020-02-21 13:51:04,4PawShop,dlvr.it,1230852441626726400,https://twitter.com/statuses/1230852441626726400
"Jayapal represents Capitol Hill as well, and Mosqueda is at-large. I am not saying that Sawant should not have been mentioned, but it seemed odd to leave out the other two who are also representing the voters of Capitol Hill. Capitol Hill is in Jayapal's… https://t.co/sDRUkeIZbI https://t.co/QjrfK4hmCR",,2020-02-21 13:51:05,chscrow,dlvr.it,1230852442314510337,https://twitter.com/statuses/1230852442314510337
https://t.co/FGxPG45smf,,2020-02-21 13:51:06,reconstituted17,JustTheNews,1230852446785810434,https://twitter.com/statuses/1230852446785810434
"Do you work part time? Maybe you have two or three part time jobs. 

Here's your new Bill of Rights.",,2020-02-21 13:51:06,adambrabant1,Twitter for Android,1230852446865547264,https://twitter.com/statuses/1230852446865547264
Elizabeth Warren said three days ago that women were the ones that should clean up messes - also she is unhinged,warren,2020-02-21 13:51:06,_juliemitchell,Twitter Web App,1230852448056758277,https://twitter.com/statuses/1230852448056758277
"So, according to these reports, Warren’s full of shit.",warren,2020-02-21 13:51:06,dhaventer,Twitter for iPhone,1230852448211865601,https://twitter.com/statuses/1230852448211865601
"Watch the video—LYAO!!! Steyn’s on a “Bloomberg Roll”!!
Mark Steyn mocks Bloomberg as 'Russian asset' installed 'to make Joe Biden look forceful and vigorous'

https://t.co/smTT7Q81uc","biden, bloomberg",2020-02-21 13:51:06,Tzila_,Twitter for iPad,1230852449017237505,https://twitter.com/statuses/1230852449017237505
At one point I thought Medicare for All was good policy. Then I learned that Bernie Sanders has a summer home so now I think that your ability to be insured should be dependent upon whether or not you're able to get and maintain full time employment,sanders,2020-02-21 13:51:06,hottakebob,Twitter Web App,1230852449562439680,https://twitter.com/statuses/1230852449562439680
Gowdy: No one believes Russia prefers Trump over 'comrade Sanders' https://t.co/bbC5N21QXP via @YouTube,sanders,2020-02-21 13:51:07,LyndaG1963,Twitter for iPhone,1230852452276199426,https://twitter.com/statuses/1230852452276199426
Steyer on Latest Dem Debate: ‘I Saw the Person Who Won the Debate Last Night Whose Name Is Donald Trump’ https://t.co/uG66NYnfpD via @BreitbartNews,steyer,2020-02-21 13:51:09,Outhere,Twitter Web Client,1230852460085829633,https://twitter.com/statuses/1230852460085829633
Them vibes lol,,2020-02-21 13:51:10,LipstickNLegos,Twitter for iPhone,1230852466247372802,https://twitter.com/statuses/1230852466247372802
Bernie Sanders is a nut job,sanders,2020-02-21 13:51:11,bguggemos75,Twitter for iPhone,1230852469091131398,https://twitter.com/statuses/1230852469091131398
"Real talk: I totally get why some of my friends prefer Warren over Sanders or prefer Sanders over Warren. Both have very good arguments and both can beat trump. 

But when someone says they love one but hate the other, that feels really weird. 

They’re both trustworthy.","warren, sanders",2020-02-21 13:51:11,ethannichtern,Twitter for iPhone,1230852470596866049,https://twitter.com/statuses/1230852470596866049
"@GokuUltimateIn1 Too funny.  I read the EW as in ewwwwwwwwwww, yuck.  LOL.  I'm going with Biden because right now he has the biggest lead in the swing states, and the swing states is how Trump won in 2016.",biden,2020-02-21 13:51:11,ZPoet,Twitter Web App,1230852470630305792,https://twitter.com/statuses/1230852470630305792
