tweet,keyword,date,user,source,tweet_id,url
"Yes, go @amyklobuchar",klobuchar,2020-02-16 15:32:46,lLeanMiddle,Twitter for iPad,1229066094071074818,https://twitter.com/statuses/1229066094071074818
@fred_guttenberg Warren is the best brilliant problem solver. Endorse her.,warren,2020-02-16 15:32:46,AghaiMojgan,Twitter for iPhone,1229066096046510080,https://twitter.com/statuses/1229066096046510080
"@TweetsByBritt Bernie Sanders will make a heart of gold and silver and gold banquet and I will be there at least a week or so ago and I have to go to the store and get some rest and feel better soon and that is why I am asking for a friend to talk to you about it when I get home

Damn!",sanders,2020-02-16 15:32:47,BigRedGuy74,Twitter for Android,1229066097493790722,https://twitter.com/statuses/1229066097493790722
Bloomberg has a death wish,bloomberg,2020-02-16 15:32:47,laraclaire212,Twitter Web App,1229066098953379840,https://twitter.com/statuses/1229066098953379840
If you the people vote for Bloomberg that is 4 more years of Obama are yaw really ready to go backwards or any Democrats are yaw ready to go backwards I do not think so Trump 2020,bloomberg,2020-02-16 15:32:47,DennisTinney4,Twitter for Android,1229066099032981504,https://twitter.com/statuses/1229066099032981504
Also true on Bloomberg,bloomberg,2020-02-16 15:32:47,TheStagmania,Twitter for iPhone,1229066099540611073,https://twitter.com/statuses/1229066099540611073
Not sure I’m on the Bloomberg bandwagon but he’s got good campaign people.,bloomberg,2020-02-16 15:32:47,Dnuf22,Twitter for iPhone,1229066100031270918,https://twitter.com/statuses/1229066100031270918
"Houston Chron. endorses Klobuchar, notes ""dismal"" support of Black voters.

Imagining that a candidate not supported by Black voters could win the nomination, let alone the election, is silly.

And who wants a nominee with mostly White supporters, anyway?",klobuchar,2020-02-16 15:32:48,ZenGrrrl47,Twitter Web App,1229066100798820354,https://twitter.com/statuses/1229066100798820354
@reesetheone1 Good point on threading the needle (or failing to do so). That brought Warren down too. Pete chose a different path - to reinvent himself mid-talking point from progressive to moderate... Amy has been consistent.,warren,2020-02-16 15:32:48,AstorAaron,Twitter Web App,1229066101813862401,https://twitter.com/statuses/1229066101813862401
"@chuckwoolery The enemies of freedom and liberty have been inside the gates for DECADES! When doing my undergrad work in the 70s, the Socialist, Maoist, Communist professors were already teaching. Their goal ALWAYS been to minimize and degrade our Republic. Oligarchs, see Bloomberg, fill in.",bloomberg,2020-02-16 15:32:48,clynchmike,Twitter for Android,1229066102703083520,https://twitter.com/statuses/1229066102703083520
Use Bloomberg’s money to pay reparations.,bloomberg,2020-02-16 15:32:48,mueze,Twitter for iPhone,1229066104221425664,https://twitter.com/statuses/1229066104221425664
"@ThomB01 The current segment is on whether our democracy is dying. Looking at Trump, the self-styled king. I do not see Sanders winning. He has been unvetted and the GE is not the time for that to happen.",sanders,2020-02-16 15:32:51,skidmore11,Twitter Web App,1229066114245824517,https://twitter.com/statuses/1229066114245824517
"CHASIN’ JESUS

 KLOBUCHAR, BUTTIGIEG, BIDEN & BLOOMBERG – DEMOCRATIC RACISTS

Amy Klobuchar probably railroaded a black man into a life sentence for something he did not do. She brags about it to show that she, too, can be a macho law-and-order maven.","biden, buttigieg, klobuchar, bloomberg",2020-02-16 15:32:51,massahouse,Twitter Web App,1229066117240512512,https://twitter.com/statuses/1229066117240512512
"@AlterNet I will vote third party or write in before i vote Bloomberg. He’s a Republican, a racist and a sexual predator.",bloomberg,2020-02-16 15:32:52,puckamok,Twitter for iPhone,1229066119664693253,https://twitter.com/statuses/1229066119664693253
"Michael Bloomberg Gets a Well-Deserved Protest from Gun Rights Activists: ""Fascist!""",bloomberg,2020-02-16 15:32:52,TexanIndiana,Twitter for iPhone,1229066120923156481,https://twitter.com/statuses/1229066120923156481
Mike Bloomberg is paying people in Houston and probably other cities $200/day to canvas for him. He’s just buying the election at this point by dangling money in front of people who need it.,bloomberg,2020-02-16 15:32:54,Precious_Cheray,Twitter for iPhone,1229066128498077696,https://twitter.com/statuses/1229066128498077696
@MeetThePress Need to see Biden’s capability to fight and deliver a knockout punch. I have always known he was a decent and empathetic man.,biden,2020-02-16 15:32:55,ChannaSam1927,Twitter for iPad,1229066132063170561,https://twitter.com/statuses/1229066132063170561
"Unacceptable. Fort Sanders Fitness Center needs to take steps now to set this to right.
Local Scientist Faces Racial Discrimination at Fitness Center - Sign the Petition!  via @Change",sanders,2020-02-16 15:32:55,sarahpirkle,Twitter Web Client,1229066132826546176,https://twitter.com/statuses/1229066132826546176
"@JonLemire It is a shame the noise is drowning out the importance of electing the most competent candidate -Elizabeth Warren.

                  

It is important and vital to be informed.",warren,2020-02-16 15:32:56,loudthorpe,Twitter Web App,1229066135892566016,https://twitter.com/statuses/1229066135892566016
@Vinnie37540118 I’ll begrudgingly vote for him in the general if it comes to that. If Pete/Amy/Biden/Bloomberg get the nominee then I’m writing in Yang.,"biden, bloomberg",2020-02-16 15:32:56,say___e,Twitter for iPhone,1229066137490599936,https://twitter.com/statuses/1229066137490599936
Chuck Todd failed miserably interviewing Joe Biden! He just let Joe rant on about nothing!,biden,2020-02-16 15:32:56,herschowsky,Twitter for iPhone,1229066137742299139,https://twitter.com/statuses/1229066137742299139
"@politico Joe Biden to Snowflake Central, come in Snowflake Central.",biden,2020-02-16 15:32:57,TheThomasFamil1,Twitter Web App,1229066138484690946,https://twitter.com/statuses/1229066138484690946
"The one-man is a CNN reporter and we all know Communist Bernie.  Bernie, Bloomberg, Hillary DO NOT BELONG IN OUR GOVERNMENT.  TRAITORS.",bloomberg,2020-02-16 15:32:57,KayErdely,Twitter Web App,1229066140216852480,https://twitter.com/statuses/1229066140216852480
iPath Bloomberg Cocoa Subindex Total Return ETN $NYSEARCA:NIB Share Price Crosses Above Two Hundred Day Moving Average of $28.75,bloomberg,2020-02-16 15:32:58,dakotafinancial,Zapier.com,1229066143446507521,https://twitter.com/statuses/1229066143446507521
"@MikeBloomberg Except for when bloomberg called for cuts to social security. This is a blatant lie, cushioned by an insane $350M dumped into advertising. Do not fall for this grift. He is another racist republican with an awful record. If beating trump is your goal, polls say Bernie is the best.",bloomberg,2020-02-16 15:32:58,Charlie18523669,Twitter for Android,1229066144709009408,https://twitter.com/statuses/1229066144709009408
"@Slate Oligarch of Wall Street #MichaelBloombergs

fortune exploded from $4 to $27 billion as mayor

FROM Bloomberg Terminal subscription KICKBACKS

as he doled out tax breaks & federal recovery funds to his golf buddies on Wall Street.
👇",bloomberg,2020-02-16 15:32:58,roots4bernie,Twitter for iPad,1229066144444710912,https://twitter.com/statuses/1229066144444710912
Can Mike Bloomberg drop out rn but like send his media team to the campaigns of decent candidates so they can help them? And also keep spending a ton of money to support the rest of the dems. But very very important that Mike drops out in addition to my other wishes,bloomberg,2020-02-16 15:32:58,socoh18,Twitter for iPhone,1229066145208160257,https://twitter.com/statuses/1229066145208160257
"iPath Bloomberg Cocoa Subindex Total Return ETN $NYSEARCA:NIB Share Price Crosses Above Two Hundred Day Moving Average of $28.75
 #tribune",bloomberg,2020-02-16 15:32:58,TribuneTrueBlue,Zapier.com,1229066145904386050,https://twitter.com/statuses/1229066145904386050
"@DawsOrion83 Sickening. I’m not up to electing anyone that their supporters are another damn cult. This is wrong! I will also not vote for someone that has closed cases of sexual assault/harassment or otherwise. So, it’s either Joe, Warren, or Klobachar. Get your shit together voters!",warren,2020-02-16 15:32:58,Shaytech,Twitter for iPhone,1229066146369941507,https://twitter.com/statuses/1229066146369941507
"I’m not endorsing Bloomberg or anybody, but this is a pretty awesome ad!
How are we ok with how he acts?",bloomberg,2020-02-16 15:32:58,swladyjen,Twitter for iPhone,1229066146630000640,https://twitter.com/statuses/1229066146630000640
"Bernie Sanders Promises to Legalize Marijuana Federally by Executive Order - Newsweek

⁦@SenSanders⁩ IS DANGEROUS TO FUTURE KIDS OF AMERICA!! AMERICAN CHILDREN DONT NEED MORE ACCESSIBILITY TO ILLEGAL DRUGS! #MOTHERSAGAINSTBERNIE",sanders,2020-02-16 15:32:59,AMY25528829,Twitter for iPhone,1229066148974616578,https://twitter.com/statuses/1229066148974616578
"@DavidOAtkins I do not have to imagine. I do not have to imagine disingenuous gaslighting from ""journalist""/corporate propagandists either. Or Bloombergs astroturfing campaign, also not imaginary.",bloomberg,2020-02-16 15:32:59,jkennedy4659,Twitter Web App,1229066149637156864,https://twitter.com/statuses/1229066149637156864
@iheartmindy Bloomberg will not kill himself.,bloomberg,2020-02-16 15:33:00,Luke56619077,Twitter Web App,1229066151885508609,https://twitter.com/statuses/1229066151885508609
"La semana en cinco imágenes: Una charla muy discreta en el Vaticano, la larga marcha de Bernie Sanders, el bukelazo de Nayib, la vuelta a la patria de Guaidó y dos mujeres que son noticia por amarse.",sanders,2020-02-16 15:33:00,ObservadorUY,TweetDeck,1229066152090820608,https://twitter.com/statuses/1229066152090820608
"choose your fighter:

joe biden- scorpio
mayor pete- capricorn
bernie sanders- virgo
elizabeth warren- cancer 
amy klobuchar- gemini","warren, biden, sanders, klobuchar",2020-02-16 15:33:00,taylor__isabel,Twitter Web App,1229066154221551616,https://twitter.com/statuses/1229066154221551616
"@DavidOAtkins His supporters have no class. Biden, Klobuchar, Buttigieg, and Warren are all very decent human beings.","warren, biden, buttigieg, klobuchar",2020-02-16 15:33:01,MGale90,Twitter for iPhone,1229066158097207296,https://twitter.com/statuses/1229066158097207296
Not a fan of Bloomberg but his ads are awesome and whoever is making them needs to work for the Dem nominee in the general election. #DumpTrump,bloomberg,2020-02-16 15:33:01,Joe_Millenbach,Twitter for iPhone,1229066159049322496,https://twitter.com/statuses/1229066159049322496
"Vowing that “change is coming,” U.S. Sen. Bernie Sanders returned to North Carolina Friday, days after winning the New Hampshire primary and becoming the latest front-runner in the Democratic presidential race",sanders,2020-02-16 15:33:02,jerrycapizzi,Twitter Web App,1229066160856915968,https://twitter.com/statuses/1229066160856915968
Bloomberg’s money sowing the seeds of destruction of the Democrat party( YOU GOT THAT RIGHT THEY WERE ALWAYS DECEPTIVE BUT WOW!),bloomberg,2020-02-16 15:33:04,PamelaJaneVP,Twitter for Android,1229066168532701190,https://twitter.com/statuses/1229066168532701190
@brushstrokes077 I am with Warren but I am def warming up to Bloomberg if need be...,"warren, bloomberg",2020-02-16 15:33:04,simply_snarky,Twitter for Android,1229066169954504706,https://twitter.com/statuses/1229066169954504706
Biden targets Sanderss gun votes in remarks near Las Vegas mass shooting | TheHill - The Hill  Go Local,"biden, sanders",2020-02-16 15:33:04,DCoGoing,dlvr.it,1229066170122166273,https://twitter.com/statuses/1229066170122166273
"Candidates: Bloomberg is hiding behind ads and won’t speak with anyone

Media: shows video of Bloomberg addressing audiences in-front of a 2020 banner #MTP",bloomberg,2020-02-16 15:33:04,amcphaull,Twitter for iPhone,1229066170592002048,https://twitter.com/statuses/1229066170592002048
"@chucktodd -Bloomberg, Bloomberg, yeah, but what about Bloomberg? But what if Bloomberg? THATS your focus? So much more to discuss other than how much money BLOOMBERG spends. Intelligent people can see through the money AND the man.",bloomberg,2020-02-16 15:33:04,BIG_DWD,Twitter for iPhone,1229066170893991939,https://twitter.com/statuses/1229066170893991939
"If Bloomberg 🚫 win the nomination, I want him to do the country a big favor and instigate a hostile takeover of Fox News (if only that were possible). Think of how much better off our country would be although we might have to cycle through a few generations of swamp creatures.",bloomberg,2020-02-16 15:33:04,magatRepellant,Twitter for iPad,1229066171959463946,https://twitter.com/statuses/1229066171959463946
"@HyperDF This is 1988, before fall of USSR: “… height of Glasnost & Perestroika, genuine efforts by Americans to reach out to Soviet cities to establish relationships.”

10 days, Sanders, went to 3 cities: Moscow, Yaroslavl & Leningrad (St. Petersburg), goal = establish “sister city”.",sanders,2020-02-16 15:33:05,RogerBlumberg,Talon Android,1229066173330812928,https://twitter.com/statuses/1229066173330812928
"GOODBYE WARREN BUFFET, BILL GATES, MICHAEL DELL, JIM WALTON Bernie is going to see to it that you no longer exist.",warren,2020-02-16 15:33:05,JimGBoyle,Twitter for iPad,1229066175369424903,https://twitter.com/statuses/1229066175369424903
@Full_On_Cynic At this point the right response to the DNC Bloomberg lovefest is to vote for Bernie.  Even people who think Bernie will never get anything done should vote for him to send an FU to the DNC and to realize that his getting nothing done would be much better than what B & T would do,bloomberg,2020-02-16 15:33:06,nanelk,Twitter Web App,1229066176677978113,https://twitter.com/statuses/1229066176677978113
"I’m not waiting ! I’m convinced everyone of these treasonous politician’s like  Obama, Cunton’s Biden and Their Klan will never be prosecuted.  Their too Big to Fail. Justice and Failure is for chump’s like Us that work pay and take it where it hurt’s.",biden,2020-02-16 15:33:06,johnnylounge_s,Twitter for iPhone,1229066179282599938,https://twitter.com/statuses/1229066179282599938
"@amjoyshow there were FIVE MILLION STOPS in New York under Bloomberg.  You said 30,000 !!!!!!!!!!!!!!!!!  Some children were stopped OVER 100 TIMES - you said a dozen!!!  COME ON!!!",bloomberg,2020-02-16 15:33:06,JulesHoffenberg,Twitter Web App,1229066179559460864,https://twitter.com/statuses/1229066179559460864
No se puede llamar oligarca a Bloomberg porque recuerda a los magnates rusos que se enriquecieron con Putin y eso beneficia a Trump porque patatas.,bloomberg,2020-02-16 15:33:07,DJ__Salinger,Twitter for Android,1229066180540993537,https://twitter.com/statuses/1229066180540993537
"Last night I hopped on the mic for a splash of karaoke and signed off with “that song is dedicated to the love of my life, Amy Klobuchar”

In retrospect, that might’ve been a little aggressive

I regret nothing",klobuchar,2020-02-16 15:33:07,YelpRviewBadboi,Twitter for iPhone,1229066182247972864,https://twitter.com/statuses/1229066182247972864
"@MeetThePress It is a shame the noise is drowning out the importance of electing the most competent candidate -Elizabeth Warren.

                  

It is important and vital to be informed.",warren,2020-02-16 15:33:07,loudthorpe,Twitter Web App,1229066182357114880,https://twitter.com/statuses/1229066182357114880
"@atrupar Trump said it had a tremendous effect, still not right and Bloomberg was the mayor who implemented this, not Trump.",bloomberg,2020-02-16 15:33:07,MadBernieBros,Twitter for iPhone,1229066182797320200,https://twitter.com/statuses/1229066182797320200
"Not sure my ex’s vote will count he cast yesterday for Bernie. I told him he must choose 3 & to please put Biden 2nd but he wouldn’t listen. He said later the voting person in charge said he could list Bernie 3 times.If you can’t, it will be a mess like Iowa & they may not accept",biden,2020-02-16 15:33:07,mathers_georgia,Twitter for iPhone,1229066183749431296,https://twitter.com/statuses/1229066183749431296
#NeverBloomberg,bloomberg,2020-02-16 15:33:07,jblindzz58,Twitter for iPad,1229066184076726272,https://twitter.com/statuses/1229066184076726272
Hey @SenSanders guess who they support?!   Some of your supporters are shameful.  They will cost us the election  if you are the nominee.   Do something !,sanders,2020-02-16 15:33:08,marybl62,Twitter Web App,1229066184999555072,https://twitter.com/statuses/1229066184999555072
"@littledeekay 1. Amy
2. Kamala
3. Shiff or Kerry works for me
4. Michelle works for me
5. Tom Steyer",steyer,2020-02-16 15:33:08,1nancyschindler,Twitter for Android,1229066185750327296,https://twitter.com/statuses/1229066185750327296
Fun game: take a shot every time a Bloomberg commercial plays.,bloomberg,2020-02-16 15:33:08,ChoeBabyChoe,Twitter for iPhone,1229066186723340288,https://twitter.com/statuses/1229066186723340288
"I don’t give a hamburger whether or not wypipo unaffected by black males being hunted like dogs, profiled, harassed, beaten, arrested, & murdered, because of the color of their skin, because Bloomberg saw them as inherently racist, can “get behind the racist Bloomberg narrative.”",bloomberg,2020-02-16 15:33:09,TalbertSwan,Twitter Web App,1229066189680369664,https://twitter.com/statuses/1229066189680369664
"Bloombergs 2013 NYMag Q&A is a kind of greatest hits compendium of Bloombergian egomania & empathy-deficiency. Heres an excerpt in which he intimates that poor Americans should be grateful for their lot, since they have cars & air-conditioning & do not live in shantytowns.",bloomberg,2020-02-16 15:33:09,jodyrosen,Twitter Web App,1229066189416095745,https://twitter.com/statuses/1229066189416095745
"Bernie Sanders’ Trip To The Soviet Union Exposes Socialism’s Blind Spots “true history of the Bolshevik Revolution, which is one of mass terror, executions of political prisoners and wealthy farmers alike, and a ruthless secret police from the very start.”",sanders,2020-02-16 15:33:09,HillYes1,Twitter for iPhone,1229066191110574080,https://twitter.com/statuses/1229066191110574080
My dad sent me an email encouraging me to vote for Bloomberg.,bloomberg,2020-02-16 15:33:09,MSB973,Twitter for Android,1229066190980616192,https://twitter.com/statuses/1229066190980616192
"@ewarren has my vote, but I do enjoy Bloombergs anti-Trump ads.","warren, bloomberg",2020-02-16 15:33:09,Grammar_Mom,Twitter Web App,1229066192381521920,https://twitter.com/statuses/1229066192381521920
"@JRubinBlogger Funny how you are not concerned for Bloomberg, who is also 78 and has also had a heart attack",bloomberg,2020-02-16 15:33:09,thejamesmadden,Twitter for Android,1229066192717045767,https://twitter.com/statuses/1229066192717045767
@SJV2028 CNN and MSNBC have been pushing this narrative that Sanders support is mostly comprised of these angry young white men. In reality? Sanders has the least support from white males of all the democratic candidates this election.,sanders,2020-02-16 15:33:10,Ibrahim_Somo9,Twitter Web App,1229066194881318914,https://twitter.com/statuses/1229066194881318914
"@whstancil Have you been following #mybloombergstory? Brown people are telling you that Bloomberg is *competent trump*. His tenure as mayor prove his campaign words wrong. Many Blk and Muslins ppl believe he would be better at fascism. 

Can you wrap your mind around that fear?",bloomberg,2020-02-16 15:33:10,MuiMui2010,Twitter Web App,1229066196131164160,https://twitter.com/statuses/1229066196131164160
"Memories...
Bloomberg, Biden, Hillary Endorse Bernie Sanders  via @YouTube","biden, sanders, bloomberg",2020-02-16 15:33:11,AineBranagh,Twitter Web Client,1229066197963964425,https://twitter.com/statuses/1229066197963964425
"@JohnOz1900 Besides... Both being from NY STATE cancels them from a combo under Constitution,  unless and until Blooms says he is from Colorado. (Has home there too) Yeah, how is that move gonna go over w BernieBros , Klobachar Warren ect?",warren,2020-02-16 15:33:11,jax_superdave,Twitter for Android,1229066200547807235,https://twitter.com/statuses/1229066200547807235
@tomwatson Tulsi #AYFKM ??!!??! Bye Bye Colonel #Sanders,"sanders, #sanders",2020-02-16 15:33:11,DebColitti,Twitter for iPhone,1229066200849711104,https://twitter.com/statuses/1229066200849711104
"If your version of Democratic Party unity means I can’t criticize Bloomberg’s shitty stop and frisk policy and his horrific sexism, I want nothing to do with it.",bloomberg,2020-02-16 15:33:12,icy464,Twitter Web App,1229066202196168704,https://twitter.com/statuses/1229066202196168704
@EmbersFromAshes Do not be so rude to Warren. She will obviously drop out and endorse Bernie since she obviously does not want 45 to win and will do what is necessary to see that he does not. To say she will not drop out only implies she would be totally happy with 45 winning the 2020 election.,warren,2020-02-16 15:33:12,RandyWorgen,Twitter Web App,1229066202485579778,https://twitter.com/statuses/1229066202485579778
"Mike Bloombergs history asks complicated questions about the intersection of politics and morality in the age of #MeToo, writes @megangarber",bloomberg,2020-02-16 15:33:12,rag_koko,Twitter Web Client,1229066204213587968,https://twitter.com/statuses/1229066204213587968
"Politics aside, I’m talking strictly from a factual data standpoint, someone needs to talk to Bloomberg. 

I definitely would NOT want my life to be the only thing standing between Hillary Clinton and the presidency... 

#whatifhegetssuicided",bloomberg,2020-02-16 15:33:12,vitale216,Twitter for iPhone,1229066204964245504,https://twitter.com/statuses/1229066204964245504
"The reason the media has demonized Trump non-stop since his election was never about his policies, or even Trump himself.  It was to make just as horrible and equally authoritarian Democratic candidates like Bloomberg seem palatable.",bloomberg,2020-02-16 15:33:12,evenlatercomer,Twitter Web Client,1229066205039910912,https://twitter.com/statuses/1229066205039910912
Yo Bloomberg is the same age as Bernie and also did not run as a Democrat until this election. I’ve noticed folks critiquing Bernie on this supporting Bloomberg?,bloomberg,2020-02-16 15:33:13,cp3ho,Twitter for iPhone,1229066205631254529,https://twitter.com/statuses/1229066205631254529
Biden should drop out NOW,biden,2020-02-16 15:33:13,Chardbucket,Twitter for iPad,1229066206205759488,https://twitter.com/statuses/1229066206205759488
"@felicia_janae Incorrect. Does Tom Steyer not exist? 🤔 Marrianne Williamson? 🤔 You have to do more research just like you’re telling others in the previous tweet. 

And another thing I hate that Black ppl do is have the “at least is sum’n” attitude. You settle now and you’ll forever settle.",steyer,2020-02-16 15:33:13,Mike_OnTheMic,Twitter for iPhone,1229066207254532100,https://twitter.com/statuses/1229066207254532100
Biden criticizes Sanders for supporters online attacks,"biden, sanders",2020-02-16 15:33:13,1Krohmer13,Twitter Web Client,1229066208386809857,https://twitter.com/statuses/1229066208386809857
@USPoliticsPoll Write in Bernie Sanders,sanders,2020-02-16 15:33:15,iiNovaTV,Twitter for Android,1229066215148195849,https://twitter.com/statuses/1229066215148195849
@IlhanMN Bernie Sanders is a communist kinda like you so ain’t no way he will ever forgive student loans instead he will make them work for free .,sanders,2020-02-16 15:33:15,CHAPARRAL37,Twitter Web App,1229066217031266304,https://twitter.com/statuses/1229066217031266304
getting word that Bernie Sanders has brought @DavidKlion onto his campaign staff as “Keeper of the Lists”. not clear what this job entails yet but i did hear sanders in the background of the phone call cackling maniacally.,sanders,2020-02-16 15:33:15,CIASupporter,Twitter for iPhone,1229066217333411841,https://twitter.com/statuses/1229066217333411841
@JoyAnnReid PLEASE DO NOT COMPARE MIKE BLOOMBERG TO TRUMP!! MIKE IS A SAINT MAYBE W/ A SMALL HALO  IN COMPARISON. (I am an MSNBC watcher),bloomberg,2020-02-16 15:33:15,RossRad2008,Twitter Web App,1229066217366798337,https://twitter.com/statuses/1229066217366798337
@John1911_Blog That would be a Bloomberg death wish.  Put the Hillbag one heartbeat away from the Presidency and the Clinton machine spends every waking moment plotting that last heartbeat 🤣,bloomberg,2020-02-16 15:33:17,davirgmay,Twitter for iPad,1229066222366380033,https://twitter.com/statuses/1229066222366380033
"Washington Post columnist Eugene Robinson speculated on Meet The Press this morning that Bloomberg could get a pass on his past because, if the election is going to be a knife fight, voters might want the guy with the biggest knife. Meaning Bloomberg has much more $ than Trump.",bloomberg,2020-02-16 15:33:17,cfburch4,Twitter for Android,1229066224237252608,https://twitter.com/statuses/1229066224237252608
"@TimOBrien  The fact remains that Bloombergs nonchalant racism and bigotry IS NOT DISTINGUISHABLE from the bigoted and racist things Trump says ... Only thing being Bloomberg was *MORE SUCCESSFUL* in making his racist and physically aggressive views **policy**
#AMJoy #reiders",bloomberg,2020-02-16 15:33:17,LilyofBiscay,Twitter for Android,1229066224149110786,https://twitter.com/statuses/1229066224149110786
"According to the ‘tests’ I ought to support Sanders because we have similar views.

I do not want to empower these people:

The ""swarm"": How some Sanders loyalists attack online dissent - CNNPolitics",sanders,2020-02-16 15:33:17,sabriere,Twitter for iPad,1229066224488706055,https://twitter.com/statuses/1229066224488706055
@Frank_Schaeffer With Bloomberg... My evil billionaire and beat your evil billionaire.,bloomberg,2020-02-16 15:33:17,computerbugg,Twitter Web App,1229066224711061504,https://twitter.com/statuses/1229066224711061504
"Sanders голосовал против Акта Магнитского, против любых антипутинских санкций. В сознании этого маразматика-марксиста СССР/Poccия все еще Родина победившего пролетариата, которой он навсегда присягнул в юности.",sanders,2020-02-16 15:33:17,apiontkovsky,Twitter for iPhone,1229066225805856768,https://twitter.com/statuses/1229066225805856768
"gonna keep posting this analogy till it is no longer relevant. if you think of a dollar as one second, a million dollars is a little less than two weeks, while bloombergs $60B+ is around 2000 years.",bloomberg,2020-02-16 15:33:18,gnocchiwizard,Twitter Web App,1229066229501091842,https://twitter.com/statuses/1229066229501091842
Pete Buttigieg Is An Old Person’s Idea Of How Young People Should Be by @sethisnotmyname,buttigieg,2020-02-16 15:33:19,ArnoldCohen11,Twitter Web Client,1229066230776160257,https://twitter.com/statuses/1229066230776160257
SAH-LUTE to this Warren County Blue Raider.,warren,2020-02-16 15:33:19,kellrazr,Twitter for Android,1229066230901899264,https://twitter.com/statuses/1229066230901899264
"Michael Bloomberg said to be considering Hillary Clinton as his running mate.

December 2020:
#BloombergDidNotKillHimself","bloomberg, #bloomberg",2020-02-16 15:33:19,hammy413,Twitter Web App,1229066231518580736,https://twitter.com/statuses/1229066231518580736
"The Democratic base is built on teachers and labor unions.

Michael Bloomberg fought with the teachers unions his whole time as Mayor and even compared them to the NRA.

Tell me, how could he possibly bring the party together? 
#RejectBloomberg",bloomberg,2020-02-16 15:33:19,RejectBloomberg,TweetDeck,1229066234475532289,https://twitter.com/statuses/1229066234475532289
@diffshdblck Bloombergs jump in the polls among black voters was shocking to me. Are people really that swayed by TV commercials?,bloomberg,2020-02-16 15:33:20,A_B_selectstart,Twitter Web App,1229066236065173504,https://twitter.com/statuses/1229066236065173504
"@h8Wankmaggot45 I just cannot support Bernie for superficial reasons--he looks and sounds like a clown, and we have had enough of that.  I happen to think Elizabeth Warren is an almost perfect candidate in every way.  Most intelligent, experiened, articulate, educated of the candidates.",warren,2020-02-16 15:33:20,Cotlarbreej,Twitter for Android,1229066238229438466,https://twitter.com/statuses/1229066238229438466
Opinion | The Notorious Michael R. Bloomberg - The New York Times,bloomberg,2020-02-16 15:33:21,armwood,Tweetbot for iΟS,1229066239181500416,https://twitter.com/statuses/1229066239181500416
Enjoy this old mayor campaign of Presidential @PeteButtigieg & you see pics of blogs now renovated/occupied. Americans needs Pete’s experience to see real change in their lives. #TeamPete #PeteForAmerica,buttigieg,2020-02-16 15:33:21,WalkMom1,Twitter for iPhone,1229066240200712193,https://twitter.com/statuses/1229066240200712193
"BERNIE CAUGHT FLYING FIRST CLASS, WARREN IN PRIVATE JET, ANOTHER BIDEN G...  via @YouTube","warren, biden",2020-02-16 15:33:21,infowolf1,Twitter Web Client,1229066240825540608,https://twitter.com/statuses/1229066240825540608
"Bloomberg is just a nicer donald trump. Hes just trump but less unhinged. Thats it. All you ""liberals"" whos on his side go fuck urselves",bloomberg,2020-02-16 15:33:21,yayraptor,Twitter for Android,1229066241333022720,https://twitter.com/statuses/1229066241333022720
"Given White Nationalists support of Trump and Trumps obvious disdain for women, it is absolutely laughable that Conway asserts Bloomberg is a racist and misogynist and therefore should not be the Democratic nominee. Guess we know now who Trump is most afraid of.",bloomberg,2020-02-16 15:33:21,ginakenny12,Twitter Web App,1229066241463156736,https://twitter.com/statuses/1229066241463156736
@WilkowMajority Bloomberg has always been a little dictator prick.  He will drop like a lead zeppelin.,bloomberg,2020-02-16 15:33:21,NakedCityTruth,Twitter for iPhone,1229066242268565506,https://twitter.com/statuses/1229066242268565506
"Bloomberg lays out plans for Social Security, retirement savings",bloomberg,2020-02-16 15:33:22,JustBreathe59,Twitter for Android,1229066243770023937,https://twitter.com/statuses/1229066243770023937
Pete Buttigieg Responds to Rush Limbaugh’s Remarks on His Sexuality: ‘I’m Not Gonna Take Lectures on Family Values’ From Him #SmartNews,buttigieg,2020-02-16 15:33:22,skibbers2,Twitter for iPhone,1229066244373897216,https://twitter.com/statuses/1229066244373897216
"@hansenbc1 Start spreading the news, NYers are leaving today
All Law & Order has gone completely astray 
Do not wanna wake up in a city w no prison bars
To find just bailed criminals stealing our cars
Sticking & Shooting us up, robbing our homes
And more crime a coming, w Bloomberg the Gnome",bloomberg,2020-02-16 15:33:22,toweroftruth,Twitter Web App,1229066245724606465,https://twitter.com/statuses/1229066245724606465
@amymastrine This is what that man confronted Warren about,warren,2020-02-16 15:33:22,Philsenberg,Twitter for Android,1229066247116976128,https://twitter.com/statuses/1229066247116976128
"The only thing more exciting than seeing HRC lose the 2016 election by falling flat on her face,...may be seeing HRC & Bloomberg FAIL the 2020 election against @POTUS Trump, with HRC being #BloombergDidNOTKillHimself ‘s VP pick!","bloomberg, #bloomberg",2020-02-16 15:33:24,El_Duderino_352,Twitter for iPhone,1229066252183838720,https://twitter.com/statuses/1229066252183838720
"@manicaloha Lol right and then they try to do that jet eye mind trick ""well do you prefer TRUMP!"" GOD this is why some people hate liberals lol there is literally no difference from Bloomberg and Trump one has a d and the other a r that is it! It is a no from me!!!",bloomberg,2020-02-16 15:33:24,KaylaPerrin4,Twitter for Android,1229066252464857090,https://twitter.com/statuses/1229066252464857090
