Tweet,Matched Keywords,Date,User,Source,Tweet ID,Tweet URL
Twitter To Apply 'Manipulated Media' On Behalf Of Biden Team.,biden,2020-03-14 00:40:02,alt_brainnews,Alt-brain news test,1238625904299048960,https://twitter.com/statuses/1238625904299048960
"@Cernovich BREAKING: Andy Gillum Joins List of Corrupt Dems... ""Guilty Dogs Bark Loudest""... 

* Andrew Gillum
* Michael Avenatti
* Hunter Biden
* James Biden
* Joe Biden
* Bill Clinton
* Hillary Clinton
* Ted Kennedy
* Maxine Waters 
* Comey / Brennan
* Adam Schiff
https://t.co/3arroMkgqX",biden,2020-03-14 00:40:03,Alessias_Dad,Twitter for Android,1238625908002603008,https://twitter.com/statuses/1238625908002603008
3 years ago Larry Sanders signed with the Cavs lmfaoooo,sanders,2020-03-14 00:40:03,d4rrick,Twitter for iPhone,1238625908321333248,https://twitter.com/statuses/1238625908321333248
"I would like to ask Biden supporters a question: would you give Biden the keys to your car and have him drive you around? 

If your answer is no, you owe it to all Americans to not support him for President.

If your answer is yes, you’re a liar.

#Bernie2020 #BidenLosesToTrump",biden,2020-03-14 00:40:04,schmuo,Twitter for iPhone,1238625912905703424,https://twitter.com/statuses/1238625912905703424
Twitter Refuses To Label Deceptive Biden Video As 'Manipulated' - Here's Why - The Daily Caller https://t.co/QCVNSVW3C0 via @nuzzel,biden,2020-03-14 00:40:05,Hockeyp52457891,Nuzzel,1238625915942428672,https://twitter.com/statuses/1238625915942428672
Bernie Sanders sounds like he may be giving himself an off-ramp https://t.co/rQApDCws7K https://t.co/uGvholURq4,sanders,2020-03-14 00:40:05,ghilblakley,dlvr.it,1238625917116616705,https://twitter.com/statuses/1238625917116616705
over to you Sleepy Joe,,2020-03-14 00:40:06,rgm39,Twitter Web App,1238625917821423617,https://twitter.com/statuses/1238625917821423617
Love this!,,2020-03-14 00:40:06,TJFOUNDATIONUSA,Twitter Web App,1238625918253502470,https://twitter.com/statuses/1238625918253502470
Jay Leno Backs 'Decent Man' Joe Biden/ Leno has inhaled too much gas ⛽️ fumes🙄  https://t.co/EdXq4pBYAC,biden,2020-03-14 00:40:07,terracotta05,Twitter for iPhone,1238625922183344128,https://twitter.com/statuses/1238625922183344128
"@Ange_Amene For all the things I can’t stand about Biden I would probably trust him most over three old men in a crisis like this because I believe he would be the best at building a coalition, listening to experts, and doing the right thing political and ideological consequences be dammed.",biden,2020-03-14 00:40:07,IncredibleTri,Twitter for iPhone,1238625922519105537,https://twitter.com/statuses/1238625922519105537
This is not an electable candidate holy shit,,2020-03-14 00:40:08,KaelynCettin,Twitter for iPhone,1238625928076382209,https://twitter.com/statuses/1238625928076382209
“Bernie or bust” isn’t a political statement.,,2020-03-14 00:40:09,RickPaulas,Twitter for iPhone,1238625930358259712,https://twitter.com/statuses/1238625930358259712
"Sorry to tell you, but it kinda is the take away. Obviously she doesn’t truly understand those that had actually been harmed by voter suppression in the past Sad really ...",,2020-03-14 00:40:09,Trish78486375,Twitter for iPad,1238625931670867968,https://twitter.com/statuses/1238625931670867968
"Biden says what was that question, the earphone you gave me isn’t working? https://t.co/h6peOY8nkr",biden,2020-03-14 00:40:09,suzost,Twitter for iPad,1238625931683659779,https://twitter.com/statuses/1238625931683659779
"@atensnut What are you on Melissa? , 11,000 Americans died during Obama- Biden reign. It took 5 mos. for them to get their act together!",biden,2020-03-14 00:40:10,HardmanSheri,Twitter for iPhone,1238625934552576000,https://twitter.com/statuses/1238625934552576000
» Biden: 'I'll Survive The Coronavirus Just Like I Survived The Black Death' | The Babylon Bee https://t.co/4qJMFRONRw,biden,2020-03-14 00:40:10,JimW_in_NM,Twitter Web Client,1238625934644621312,https://twitter.com/statuses/1238625934644621312
@RealMiniAOC Total bs and that does not stand for bernie sanders.,sanders,2020-03-14 00:40:10,notonboard,Twitter for iPad,1238625938121691136,https://twitter.com/statuses/1238625938121691136
@threadreaderapp unroll,,2020-03-14 00:40:12,cantaviva,Twitter for iPad,1238625943138246656,https://twitter.com/statuses/1238625943138246656
